678 # sprites
24 8574.00000 263.00000 50.00 0.00000 0.00000 1 1.00000
0 1110.50000 438.00000 0.10 -12.69000 0.00000 0
0 1280.00000 223.00000 0.10 -12.69000 0.00000 0
0 1432.50000 362.00000 0.10 -12.69000 0.00000 0
0 1488.50000 549.00000 0.10 -12.69000 0.00000 0
0 1178.50000 49.00000 0.10 -12.69000 0.00000 0
0 1610.50000 108.00000 0.10 -12.69000 0.00000 0
0 1785.50000 258.00000 0.10 -12.69000 0.00000 0
0 1917.50000 479.00000 0.10 -12.69000 0.00000 0
0 2142.50000 379.00000 0.10 -12.69000 0.00000 0
0 2146.50000 140.00000 0.10 -12.69000 0.00000 0
0 1941.50000 48.00000 0.10 0.00000 0.00000 0
0 2477.50000 267.00000 0.10 -12.69000 0.00000 0
0 2388.50000 510.00000 0.10 -12.69000 0.00000 0
0 2488.50000 61.00000 0.10 -12.69000 0.00000 0
0 2730.50000 168.00000 0.10 -12.69000 0.00000 0
0 2753.50000 412.00000 0.10 -12.69000 0.00000 0
0 3070.50000 314.00000 0.10 -12.69000 0.00000 0
0 3068.50000 84.00000 0.10 -12.69000 0.00000 0
0 3076.50000 552.00000 0.10 -12.69000 0.00000 0
0 3343.50000 199.00000 0.10 -13.19000 -0.02000 0
0 3307.50000 471.00000 0.10 -13.19000 -0.02000 0
0 3558.50000 371.00000 0.10 -13.19000 -0.02000 0
0 3557.50000 70.00000 0.10 -13.19000 -0.02000 0
0 3745.50000 202.00000 0.10 -13.19000 -0.02000 0
0 3783.50000 511.00000 0.10 -13.19000 -0.02000 0
0 3521.50000 538.00000 0.10 -13.19000 -0.02000 0
0 3933.50000 336.00000 0.10 -13.19000 -0.02000 0
0 3972.50000 526.00000 0.10 -13.19000 -0.02000 0
0 3991.50000 106.00000 0.10 -13.19000 -0.02000 0
0 4218.50000 42.00000 0.10 -13.19000 -0.02000 0
0 4178.50000 238.00000 0.10 -13.19000 -0.02000 0
0 4181.50000 394.00000 0.10 -13.19000 -0.02000 0
0 4199.50000 543.00000 0.10 -13.19000 -0.02000 0
0 4394.50000 458.00000 0.10 -13.19000 -0.02000 0
0 4402.50000 280.00000 0.10 -13.19000 -0.02000 0
0 4408.50000 125.00000 0.10 -13.19000 -0.02000 0
0 4633.50000 76.00000 0.10 -13.19000 -0.02000 0
0 4625.50000 211.00000 0.10 -13.19000 -0.02000 0
0 4560.50000 378.00000 0.10 -13.19000 -0.02000 0
0 4659.50000 520.00000 0.10 -13.19000 -0.02000 0
0 4962.50000 547.00000 0.10 -13.19000 -0.02000 0
0 4848.50000 358.00000 0.10 -13.19000 -0.02000 0
0 5006.50000 207.00000 0.10 -13.19000 -0.02000 0
0 4890.50000 105.00000 0.10 -13.19000 -0.02000 0
0 5129.50000 37.00000 0.10 -13.19000 -0.02000 0
0 5184.50000 223.00000 0.10 -13.19000 -0.02000 0
0 5143.50000 393.00000 0.10 -13.19000 -0.02000 0
0 5296.50000 557.00000 0.10 -13.19000 -0.02000 0
